index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_MA3,Real_Avg_Wage_MA3_sa,Real_Avg_Wage_MA3_trend
98,2016-05-01,2016-05-01,7,"Transport, communications and information services",1063486.16,2016,5,1074076.43,1087989.289696691,1109996.0141666664
99,2016-06-01,2016-06-01,7,"Transport, communications and information services",1060148.98,2016,6,1066527.2666666666,1088563.3795230798,1113110.896111111
100,2016-07-01,2016-07-01,7,"Transport, communications and information services",1135024.81,2016,7,1086219.9833333334,1100844.5392800246,1116350.2433333334
101,2016-08-01,2016-08-01,7,"Transport, communications and information services",1132242.93,2016,8,1109138.9066666665,1116704.3826741215,1119449.785972222
102,2016-09-01,2016-09-01,7,"Transport, communications and information services",1182642.47,2016,9,1149970.07,1137628.689056883,1122095.17125
103,2016-10-01,2016-10-01,7,"Transport, communications and information services",1137678.17,2016,10,1150854.5233333332,1144019.947101205,1124320.3451388888
104,2016-11-01,2016-11-01,7,"Transport, communications and information services",1147189.48,2016,11,1155836.7066666668,1155721.770269608,1126488.6770833333
105,2016-12-01,2016-12-01,7,"Transport, communications and information services",1226627.38,2016,12,1170498.3433333335,1161988.980330372,1128956.754861111
106,2017-01-01,2017-01-01,7,"Transport, communications and information services",1126528.71,2017,1,1166781.8566666667,1150429.2586723857,1130961.6002777778
107,2017-02-01,2017-02-01,7,"Transport, communications and information services",1110218.99,2017,2,1154458.3599999999,1132347.0156689133,1131544.1615277776
108,2017-03-01,2017-03-01,7,"Transport, communications and information services",1105098.96,2017,3,1113948.8866666667,1113650.4163720384,1130517.3079166666
109,2017-04-01,2017-04-01,7,"Transport, communications and information services",1102307.26,2017,4,1105875.07,1114298.7346880108,1128612.939861111
110,2017-05-01,2017-05-01,7,"Transport, communications and information services",1096889.4,2017,5,1101431.8733333333,1115344.7330300245,1126587.2462499999
111,2017-06-01,2017-06-01,7,"Transport, communications and information services",1096020.41,2017,6,1098405.69,1120441.8028564132,1124297.705138889
112,2017-07-01,2017-07-01,7,"Transport, communications and information services",1114463.74,2017,7,1102457.8499999999,1117082.405946691,1122500.7422222223
113,2017-08-01,2017-08-01,7,"Transport, communications and information services",1110163.38,2017,8,1106882.51,1114447.986007455,1122260.5804166668
114,2017-09-01,2017-09-01,7,"Transport, communications and information services",1158118.82,2017,9,1127581.98,1115240.599056883,1123851.622361111
115,2017-10-01,2017-10-01,7,"Transport, communications and information services",1114331.14,2017,10,1127537.78,1120703.2037678717,1126467.3583333332
116,2017-11-01,2017-11-01,7,"Transport, communications and information services",1119160.45,2017,11,1130536.8033333335,1130421.8669362746,1128957.0272222222
117,2017-12-01,2017-12-01,7,"Transport, communications and information services",1189056.19,2017,12,1140849.26,1132339.8969970385,1131084.6906944443
118,2018-01-01,2018-01-01,7,"Transport, communications and information services",1151694.85,2018,1,1153303.8299999998,1136951.2320057189,1132793.6748611112
119,2018-02-01,2018-02-01,7,"Transport, communications and information services",1145766.47,2018,2,1162172.5033333332,1140061.1590022466,1134947.2141666668
120,2018-03-01,2018-03-01,7,"Transport, communications and information services",1135797.93,2018,3,1144419.75,1144121.2797053717,1138564.88375
121,2018-04-01,2018-04-01,7,"Transport, communications and information services",1132981.21,2018,4,1138181.8699999999,1146605.5346880106,1143837.9408333334
122,2018-05-01,2018-05-01,7,"Transport, communications and information services",1117852.24,2018,5,1128877.1266666667,1142789.9863633579,1150140.8076388887
123,2018-06-01,2018-06-01,7,"Transport, communications and information services",1115239.63,2018,6,1122024.36,1144060.4728564133,1158269.7452777775
124,2018-07-01,2018-07-01,7,"Transport, communications and information services",1126472.53,2018,7,1119854.8,1134479.3559466912,1169539.7276388886
125,2018-08-01,2018-08-01,7,"Transport, communications and information services",1181799.35,2018,8,1141170.5033333334,1148735.9793407884,1183577.5329166667
126,2018-09-01,2018-09-01,7,"Transport, communications and information services",1232082.29,2018,9,1180118.0566666666,1167776.6757235497,1198278.0575
127,2018-10-01,2018-10-01,7,"Transport, communications and information services",1190783.58,2018,10,1201555.0733333335,1194720.4971012052,1211675.4397222223
128,2018-11-01,2018-11-01,7,"Transport, communications and information services",1200499.07,2018,11,1207788.3133333335,1207673.3769362746,1223871.2311111111
129,2018-12-01,2018-12-01,7,"Transport, communications and information services",1384794.11,2018,12,1258692.2533333334,1250182.890330372,1233962.314861111
130,2019-01-01,2019-01-01,7,"Transport, communications and information services",1332528.06,2019,1,1305940.4133333333,1289587.8153390524,1242842.4606944444
131,2019-02-01,2019-02-01,7,"Transport, communications and information services",1322007.57,2019,2,1346443.2466666668,1324331.9023355802,1251256.20125
132,2019-03-01,2019-03-01,7,"Transport, communications and information services",1284349.16,2019,3,1312961.5966666667,1312663.1263720384,1259624.7754166666
133,2019-04-01,2019-04-01,7,"Transport, communications and information services",1267174.86,2019,4,1291177.1966666665,1299600.8613546772,1267542.742638889
134,2019-05-01,2019-05-01,7,"Transport, communications and information services",1254218.36,2019,5,1268580.7933333332,1282493.6530300244,1274027.2540277776
135,2019-06-01,2019-06-01,7,"Transport, communications and information services",1152126.89,2019,6,1224506.7033333334,1246542.8161897466,1278600.7538888885
136,2019-07-01,2019-07-01,7,"Transport, communications and information services",1285142.62,2019,7,1230495.9566666668,1245120.512613358,1280872.5336111109
137,2019-08-01,2019-08-01,7,"Transport, communications and information services",1260107.85,2019,8,1232459.12,1240024.5960074551,1281910.5547222223
138,2019-09-01,2019-09-01,7,"Transport, communications and information services",1323775.19,2019,9,1289675.22,1277333.839056883,1283771.4655555557
139,2019-10-01,2019-10-01,7,"Transport, communications and information services",1262204.33,2019,10,1282029.1233333333,1275194.547101205,1287734.6644444445
140,2019-11-01,2019-11-01,7,"Transport, communications and information services",1262848.09,2019,11,1282942.5366666666,1282827.6002696077,1293194.7127777778
141,2019-12-01,2019-12-01,7,"Transport, communications and information services",1354853.66,2019,12,1293302.0266666666,1284792.663663705,1300979.4069444446
142,2020-01-01,2020-01-01,7,"Transport, communications and information services",1359858.31,2020,1,1325853.3533333333,1309500.7553390523,1309936.296111111
143,2020-02-01,2020-02-01,7,"Transport, communications and information services",1339616.47,2020,2,1351442.8133333332,1329331.4690022466,1318617.4848611108
144,2020-03-01,2020-03-01,7,"Transport, communications and information services",1358396.89,2020,3,1352623.89,1352325.4197053716,1325732.2775
145,2020-04-01,2020-04-01,7,"Transport, communications and information services",1341881.67,2020,4,1346631.6766666665,1355055.3413546772,1331009.9294444444
146,2020-05-01,2020-05-01,7,"Transport, communications and information services",1332223.86,2020,5,1344167.4733333334,1358080.3330300245,1335466.107638889
147,2020-06-01,2020-06-01,7,"Transport, communications and information services",1333152.52,2020,6,1335752.6833333333,1357788.7961897466,1338675.5965277778
148,2020-07-01,2020-07-01,7,"Transport, communications and information services",1337269.57,2020,7,1334215.3166666667,1348839.8726133578,1339990.9415277778
149,2020-08-01,2020-08-01,7,"Transport, communications and information services",1340842.78,2020,8,1337088.29,1344653.766007455,1339009.1545833333
150,2020-09-01,2020-09-01,7,"Transport, communications and information services",1389290.87,2020,9,1355801.0733333335,1343459.6923902165,1336102.4401388888
151,2020-10-01,2020-10-01,7,"Transport, communications and information services",1297567.1,2020,10,1342566.9166666667,1335732.3404345384,1332375.5631944442
152,2020-11-01,2020-11-01,7,"Transport, communications and information services",1301201.09,2020,11,1329353.0200000003,1329238.0836029414,1328779.0995833334
153,2020-12-01,2020-12-01,7,"Transport, communications and information services",1372989.64,2020,12,1323919.2766666666,1315409.913663705,1325359.7873611113
154,2021-01-01,2021-01-01,7,"Transport, communications and information services",1306222.42,2021,1,1326804.3833333333,1310451.7853390523,1322500.4819444446
155,2021-02-01,2021-02-01,7,"Transport, communications and information services",1301574.63,2021,2,1326928.8966666665,1304817.5523355799,1319966.6363888888
156,2021-03-01,2021-03-01,7,"Transport, communications and information services",1314332.93,2021,3,1307376.66,1307078.1897053716,1317146.0045833334
157,2021-04-01,2021-04-01,7,"Transport, communications and information services",1291394.02,2021,4,1302433.86,1310857.5246880108,1314124.3320833333
158,2021-05-01,2021-05-01,7,"Transport, communications and information services",1300423.54,2021,5,1302050.1633333333,1315963.0230300245,1311493.2833333332
159,2021-06-01,2021-06-01,7,"Transport, communications and information services",1295601.94,2021,6,1295806.5,1317842.6128564132,1310187.7934722223
160,2021-07-01,2021-07-01,7,"Transport, communications and information services",1320589.03,2021,7,1305538.17,1320162.7259466911,1310280.0990277778
161,2021-08-01,2021-08-01,7,"Transport, communications and information services",1298668.46,2021,8,1304953.1433333333,1312518.6193407883,1311116.72375
162,2021-09-01,2021-09-01,7,"Transport, communications and information services",1341465.68,2021,9,1320241.0566666666,1307899.6757235497,1311982.8416666666
163,2021-10-01,2021-10-01,7,"Transport, communications and information services",1276686.24,2021,10,1305606.7933333332,1298772.217101205,1312427.8029166667
164,2021-11-01,2021-11-01,7,"Transport, communications and information services",1291352.0,2021,11,1303167.9733333334,1303053.0369362745,1312682.8766666665
165,2021-12-01,2021-12-01,7,"Transport, communications and information services",1388279.46,2021,12,1318772.5666666667,1310263.2036637051,1313108.5048611108
166,2022-01-01,2022-01-01,7,"Transport, communications and information services",1322867.82,2022,1,1334166.4266666668,1317813.8286723858,1313741.6918055557
167,2022-02-01,2022-02-01,7,"Transport, communications and information services",1307790.26,2022,2,1339645.8466666667,1317534.50233558,1314568.3186111113
168,2022-03-01,2022-03-01,7,"Transport, communications and information services",1315681.54,2022,3,1315446.54,1315148.0697053717,1315772.6993055556
169,2022-04-01,2022-04-01,7,"Transport, communications and information services",1291657.35,2022,4,1305043.05,1313466.7146880107,1317777.6668055553
170,2022-05-01,2022-05-01,7,"Transport, communications and information services",1309349.34,2022,5,1305562.7433333334,1319475.6030300246,1320513.4570833335
171,2022-06-01,2022-06-01,7,"Transport, communications and information services",1306520.3,2022,6,1302508.9966666668,1324545.10952308,1321802.5394444447
172,2022-07-01,2022-07-01,7,"Transport, communications and information services",1326226.84,2022,7,1314032.1600000001,1328656.7159466913,1319827.9568055558
173,2022-08-01,2022-08-01,7,"Transport, communications and information services",1316147.45,2022,8,1316298.1966666668,1323863.6726741218,1314889.6486111113
174,2022-09-01,2022-09-01,7,"Transport, communications and information services",1371029.13,2022,9,1337801.14,1325459.759056883,1308668.371388889
175,2022-10-01,2022-10-01,7,"Transport, communications and information services",1321321.21,2022,10,1336165.93,1329331.3537678716,1302734.6654166665
176,2022-11-01,2022-11-01,7,"Transport, communications and information services",1322453.07,2022,11,1338267.8033333335,1338152.8669362746,1297813.4634722222
177,2022-12-01,2022-12-01,7,"Transport, communications and information services",1300057.86,2022,12,1314610.7133333334,1306101.3503303719,1294802.313611111
178,2023-01-01,2023-01-01,7,"Transport, communications and information services",1250303.96,2023,1,1290938.2966666666,1274585.6986723857,1293513.7706944447
179,2023-02-01,2023-02-01,7,"Transport, communications and information services",1242701.92,2023,2,1264354.58,1242243.2356689135,1292861.71625
180,2023-03-01,2023-03-01,7,"Transport, communications and information services",1231275.58,2023,3,1241427.1533333333,1241128.683038705,1291615.9427777778
181,2023-04-01,2023-04-01,7,"Transport, communications and information services",1235982.98,2023,4,1236653.4933333334,1245077.158021344,1289247.0034722222
182,2023-05-01,2023-05-01,7,"Transport, communications and information services",1300271.8,2023,5,1255843.4533333334,1269756.3130300245,1285717.1284722222
183,2023-06-01,2023-06-01,7,"Transport, communications and information services",1303627.29,2023,6,1279960.6900000002,1301996.8028564134,1283002.5558333334
184,2023-07-01,2023-07-01,7,"Transport, communications and information services",1313067.22,2023,7,1305655.4366666668,1320279.992613358,1283232.6994444449
185,2023-08-01,2023-08-01,7,"Transport, communications and information services",1310382.33,2023,8,1309025.6133333333,1316591.0893407883,1286370.7425
186,2023-09-01,2023-09-01,7,"Transport, communications and information services",1322075.93,2023,9,1315175.16,1302833.779056883,1290994.9690277777
187,2023-10-01,2023-10-01,7,"Transport, communications and information services",1273353.84,2023,10,1301937.3666666667,1295102.7904345384,1295475.778888889
