Wage_Date;State_From;From_Label;To_Not_Present;To_Agriculture, forestry and fishing;To_Mining;To_Manufacturing;To_Electricity, gas, water and waste management;To_Construction;To_Wholesale and retail trade;;;;;;
01-11-11;7;Transport, communications and information services;0.033;0.0013;0.0003;0.0017;0.0002;0.0033;0.0031;0.947;0.0022;0.0001;0.0057;0.002;0.0001
01-11-11;8;Financial intermediation;0.0299;0.0019;0.0007;0.0049;0.0005;0.0043;0.0094;0.0042;0.9254;0.0007;0.009;0.0088;0.0003
01-11-11;9;Real estate and housing services;0.0244;0.0016;0.0;0.0009;0.0;0.0054;0.0042;0.0012;0.0023;0.9536;0.0028;0.0035;0.0
01-11-11;10;Business services;0.0464;0.0023;0.0005;0.0033;0.0003;0.0066;0.0057;0.0031;0.0029;0.0003;0.9234;0.005;0.0002
01-11-11;11;Personal services;0.0328;0.0022;0.0002;0.0017;0.0001;0.0031;0.0037;0.0012;0.0026;0.0002;0.0046;0.9474;0.0003
01-11-11;12;Public administration;0.0215;0.0025;0.0002;0.0012;0.001;0.0025;0.0011;0.0006;0.0009;0.0;0.0018;0.0025;0.9641
01-12-11;0;Not_Present;0.0;0.2008;0.0065;0.0749;0.0031;0.1331;0.2235;0.0604;0.0182;0.0047;0.1814;0.0838;0.0098
01-12-11;1;Agriculture, forestry and fishing;0.0752;0.9009;0.0004;0.0025;0.0001;0.0043;0.0051;0.0021;0.0014;0.0001;0.0048;0.0029;0.0002
01-12-11;2;Mining;0.0165;0.0013;0.9719;0.0009;0.0001;0.0027;0.0007;0.0008;0.0016;0.0001;0.0026;0.0006;0.0001
01-12-11;3;Manufacturing;0.0369;0.0043;0.0003;0.9407;0.0001;0.0044;0.004;0.0013;0.0022;0.0002;0.0038;0.0019;0.0001
01-12-11;4;Electricity, gas, water and waste management;0.0266;0.0018;0.0007;0.0018;0.9562;0.0048;0.0008;0.0017;0.002;0.0002;0.0022;0.0013;0.0
01-12-11;5;Construction;0.0762;0.0046;0.0006;0.0035;0.0004;0.8966;0.0033;0.0017;0.0021;0.0004;0.0076;0.0028;0.0002
01-12-11;6;Wholesale and retail trade;;;;;;;;;;;;;
01-12-11;7;Transport, communications and information services;0.0341;0.0016;0.0002;0.0012;0.0001;0.0031;0.0029;0.9484;0.0024;0.0001;0.0038;0.0021;0.0001
01-12-11;8;Financial intermediation;0.0327;0.0021;0.0008;0.0055;0.0002;0.0045;0.0106;0.0046;0.9206;0.0008;0.0094;0.0079;0.0002
01-12-11;9;Real estate and housing services;0.0285;0.0012;0.0005;0.0012;0.0;0.0046;0.0055;0.0014;0.0027;0.9445;0.0055;0.0034;0.0009
01-12-11;10;Business services;0.0507;0.003;0.0007;0.0033;0.0002;0.0054;0.0066;0.0035;0.006;0.0004;0.916;0.004;0.0002
01-12-11;11;Personal services;0.0383;0.0028;0.0002;0.0016;0.0001;0.0028;0.0039;0.0012;0.0024;0.0008;0.0053;0.9401;0.0004
01-12-11;12;Public administration;0.0305;0.0029;0.0;0.001;0.0;0.0025;0.0012;0.0005;0.0006;0.0;0.0018;0.0039;0.955
01-01-12;0;Not_Present;0.0;0.1792;0.0077;0.0905;0.0047;0.1798;0.1844;0.0626;0.017;0.0056;0.1659;0.0923;0.0101
01-01-12;1;Agriculture, forestry and fishing;0.1448;0.8181;0.0001;0.0056;0.0003;0.0075;0.0106;0.0026;0.0014;0.0001;0.0049;0.0035;0.0004
01-01-12;2;Mining;0.0213;0.0009;0.9661;0.001;0.0001;0.0029;0.0015;0.001;0.0011;0.0002;0.0028;0.001;0.0
01-01-12;3;Manufacturing;0.0477;0.0037;0.0004;0.9276;0.0001;0.0058;0.0041;0.0014;0.0021;0.0001;0.0044;0.0023;0.0001
01-01-12;4;Electricity, gas, water and waste management;0.0311;0.0013;0.0002;0.0023;0.9434;0.0084;0.0015;0.0023;0.002;0.0;0.0053;0.0018;0.0003
01-01-12;5;Construction;0.0919;0.0039;0.0009;0.0053;0.0005;0.8751;0.0037;0.0021;0.0022;0.0005;0.0099;0.0037;0.0002
01-01-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-01-12;7;Transport, communications and information services;0.0416;0.002;0.0003;0.0021;0.0002;0.0034;0.0035;0.9361;0.0026;0.0001;0.0058;0.0021;0.0
01-01-12;8;Financial intermediation;0.036;0.0027;0.0009;0.0054;0.0003;0.0065;0.011;0.0053;0.9131;0.001;0.0095;0.008;0.0003
01-01-12;9;Real estate and housing services;0.0424;0.0017;0.0005;0.0013;0.0002;0.0064;0.0171;0.0013;0.002;0.9143;0.0066;0.0061;0.0002
01-01-12;10;Business services;0.078;0.0041;0.0007;0.0043;0.0004;0.0078;0.0077;0.0035;0.0038;0.0005;0.8825;0.0064;0.0002
01-01-12;11;Personal services;0.0668;0.0028;0.0002;0.002;0.0002;0.0037;0.0039;0.0018;0.0024;0.0005;0.0068;0.9086;0.0004
01-01-12;12;Public administration;0.0722;0.0033;0.0004;0.0013;0.0001;0.0034;0.002;0.0008;0.0005;0.0002;0.0027;0.0064;0.9068
01-02-12;0;Not_Present;0.0;0.1693;0.0079;0.08;0.0046;0.1883;0.1978;0.0611;0.015;0.0042;0.1756;0.0891;0.0072
01-02-12;1;Agriculture, forestry and fishing;0.1231;0.8429;0.0003;0.0058;0.0002;0.0067;0.0064;0.0023;0.0015;0.0001;0.0068;0.0037;0.0002
01-02-12;2;Mining;0.0194;0.0008;0.9676;0.0008;0.0001;0.0036;0.001;0.0007;0.0019;0.0002;0.0032;0.0007;0.0001
01-02-12;3;Manufacturing;0.0492;0.0058;0.0004;0.9246;0.0001;0.0048;0.0053;0.0012;0.0022;0.0001;0.0042;0.0022;0.0001
01-02-12;4;Electricity, gas, water and waste management;0.0319;0.001;0.0005;0.0011;0.9472;0.0077;0.0021;0.0025;0.0026;0.0002;0.0023;0.0008;0.0002
01-02-12;5;Construction;0.0841;0.0034;0.0011;0.004;0.0005;0.8871;0.0036;0.002;0.0022;0.0004;0.0078;0.0037;0.0002
01-02-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-02-12;7;Transport, communications and information services;0.0402;0.0018;0.0004;0.0017;0.0002;0.0038;0.0033;0.9395;0.0024;0.0001;0.0041;0.0023;0.0001
01-02-12;8;Financial intermediation;0.0366;0.0039;0.0006;0.0056;0.0006;0.0067;0.0102;0.0045;0.9134;0.0004;0.0104;0.0068;0.0003
01-02-12;9;Real estate and housing services;0.0402;0.0013;0.0008;0.002;0.0002;0.0055;0.0038;0.0013;0.0022;0.9354;0.0042;0.003;0.0
01-02-12;10;Business services;0.0649;0.003;0.0007;0.0036;0.0003;0.0069;0.0069;0.0036;0.0031;0.0002;0.8994;0.0073;0.0001
01-02-12;11;Personal services;0.0474;0.0021;0.0002;0.0016;0.0001;0.0031;0.0036;0.0014;0.0021;0.0002;0.006;0.9319;0.0003
01-02-12;12;Public administration;0.0437;0.0014;0.0;0.0011;0.0003;0.0022;0.0013;0.0006;0.0011;0.0001;0.007;0.0276;0.9133
01-03-12;0;Not_Present;0.0;0.0886;0.0075;0.0867;0.0043;0.1713;0.1947;0.0571;0.0219;0.0054;0.1586;0.1878;0.0161
01-03-12;1;Agriculture, forestry and fishing;0.1382;0.8263;0.0002;0.0073;0.0001;0.0068;0.0078;0.0018;0.002;0.0001;0.0048;0.004;0.0004
01-03-12;2;Mining;0.018;0.0006;0.9688;0.0017;0.0001;0.0034;0.0013;0.0009;0.0018;0.0;0.0024;0.0009;0.0
01-03-12;3;Manufacturing;0.05;0.0028;0.0003;0.9162;0.0001;0.0056;0.0138;0.0013;0.0024;0.0001;0.0042;0.0031;0.0001
01-03-12;4;Electricity, gas, water and waste management;0.0284;0.001;0.0002;0.0021;0.95;0.0071;0.0016;0.0023;0.0021;0.0;0.0029;0.0021;0.0002
01-03-12;5;Construction;0.0833;0.0029;0.0007;0.0044;0.0004;0.8889;0.0037;0.0019;0.0022;0.0003;0.0077;0.0034;0.0002
01-03-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-03-12;7;Transport, communications and information services;0.0397;0.0012;0.0003;0.002;0.0001;0.0034;0.004;0.9387;0.0024;0.0002;0.0049;0.0028;0.0001
01-03-12;8;Financial intermediation;0.0354;0.003;0.001;0.0064;0.0004;0.0069;0.0108;0.0057;0.9111;0.0004;0.0107;0.0079;0.0003
01-03-12;9;Real estate and housing services;0.0439;0.0005;0.0005;0.0019;0.0002;0.0076;0.0051;0.0012;0.002;0.9218;0.0083;0.0068;0.0003
01-03-12;10;Business services;0.0675;0.002;0.0007;0.0043;0.0003;0.0077;0.0088;0.0042;0.0034;0.0002;0.8942;0.0064;0.0003
01-03-12;11;Personal services;0.0581;0.0018;0.0002;0.0024;0.0;0.0037;0.0047;0.0016;0.0027;0.0004;0.0066;0.9164;0.0013
01-03-12;12;Public administration;0.0699;0.0009;0.0002;0.0018;0.0002;0.0024;0.0052;0.0009;0.0011;0.0002;0.004;0.0093;0.9039
01-04-12;0;Not_Present;0.0;0.081;0.0088;0.0989;0.004;0.1835;0.2124;0.0645;0.0197;0.006;0.1689;0.1375;0.0148
01-04-12;1;Agriculture, forestry and fishing;0.1603;0.8077;0.0003;0.0064;0.0002;0.0071;0.0067;0.0014;0.0015;0.0003;0.0046;0.0032;0.0003
01-04-12;2;Mining;0.0201;0.0003;0.9664;0.0008;0.0001;0.0035;0.0018;0.0017;0.0021;0.0;0.0028;0.0006;0.0
01-04-12;3;Manufacturing;0.0515;0.0027;0.0004;0.9232;0.0002;0.0061;0.0052;0.0015;0.0019;0.0001;0.0049;0.0022;0.0001
01-04-12;4;Electricity, gas, water and waste management;0.0339;0.0006;0.0003;0.0023;0.9421;0.0063;0.0039;0.0008;0.0024;0.0;0.0045;0.0027;0.0002
01-04-12;5;Construction;0.0853;0.0018;0.0011;0.0041;0.0002;0.8895;0.0033;0.0017;0.002;0.0004;0.0074;0.0031;0.0001
01-04-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-04-12;7;Transport, communications and information services;0.0426;0.0011;0.0004;0.0021;0.0002;0.0033;0.0038;0.9363;0.0024;0.0;0.0053;0.0025;0.0001
01-04-12;8;Financial intermediation;0.0519;0.0032;0.0011;0.0055;0.0003;0.0075;0.0114;0.0055;0.8926;0.0006;0.0114;0.0089;0.0002
01-04-12;9;Real estate and housing services;0.0384;0.0005;0.0002;0.0015;0.0;0.0066;0.0037;0.0025;0.0041;0.9342;0.0046;0.0036;0.0002
01-04-12;10;Business services;0.071;0.0014;0.0007;0.0044;0.0003;0.0077;0.008;0.0046;0.0028;0.0003;0.8929;0.0058;0.0002
01-04-12;11;Personal services;0.0472;0.0013;0.0002;0.0022;0.0001;0.0035;0.0046;0.0017;0.0026;0.0003;0.0053;0.9305;0.0004
01-04-12;12;Public administration;0.0515;0.0008;0.0;0.0012;0.0002;0.0027;0.005;0.0009;0.0011;0.0;0.0019;0.005;0.9297
01-05-12;0;Not_Present;0.0;0.0886;0.008;0.0874;0.0043;0.2019;0.2065;0.0694;0.0201;0.0047;0.1822;0.1154;0.0116
01-05-12;1;Agriculture, forestry and fishing;0.1494;0.8243;0.0002;0.0037;0.0002;0.0064;0.0053;0.0016;0.0016;0.0001;0.0039;0.003;0.0002
01-05-12;2;Mining;0.0206;0.0006;0.9661;0.0005;0.0;0.0032;0.0013;0.0011;0.0027;0.0003;0.0031;0.0005;0.0
01-05-12;3;Manufacturing;0.0555;0.0024;0.0003;0.9192;0.0001;0.0059;0.0055;0.0013;0.0022;0.0001;0.0051;0.0024;0.0001
01-05-12;4;Electricity, gas, water and waste management;0.0269;0.0003;0.0003;0.0008;0.9557;0.0039;0.0026;0.0016;0.0015;0.0;0.0041;0.0019;0.0003
01-05-12;5;Construction;0.0789;0.0015;0.0006;0.004;0.0004;0.8979;0.0029;0.0017;0.0019;0.0004;0.0064;0.0033;0.0001
01-05-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-05-12;7;Transport, communications and information services;0.0376;0.0009;0.0003;0.0014;0.0003;0.0032;0.0035;0.9436;0.0023;0.0001;0.0044;0.0023;0.0
01-05-12;8;Financial intermediation;0.0351;0.0026;0.001;0.0052;0.0004;0.006;0.009;0.0046;0.9185;0.0006;0.0088;0.008;0.0003
01-05-12;9;Real estate and housing services;0.036;0.0028;0.0002;0.0005;0.0;0.0097;0.005;0.0012;0.003;0.9325;0.0042;0.0044;0.0005
01-05-12;10;Business services;0.0641;0.0014;0.0006;0.0035;0.0003;0.0067;0.007;0.0052;0.0031;0.0002;0.901;0.0067;0.0002
01-05-12;11;Personal services;0.0418;0.0009;0.0001;0.0018;0.0001;0.0032;0.0035;0.0016;0.0027;0.0002;0.0057;0.9376;0.0008
01-05-12;12;Public administration;0.0337;0.0007;0.0001;0.0005;0.0;0.0012;0.0015;0.0002;0.0003;0.0;0.0023;0.0073;0.9521
01-06-12;0;Not_Present;0.0;0.1296;0.0078;0.087;0.0041;0.1949;0.1975;0.0667;0.0188;0.0057;0.164;0.1155;0.0084
01-06-12;1;Agriculture, forestry and fishing;0.1119;0.8631;0.0002;0.0049;0.0002;0.0047;0.0043;0.0017;0.0021;0.0001;0.0043;0.0022;0.0002
01-06-12;2;Mining;0.0211;0.0005;0.964;0.0009;0.0;0.003;0.002;0.0014;0.0027;0.0001;0.0032;0.001;0.0
01-06-12;3;Manufacturing;0.0442;0.0022;0.0002;0.933;0.0001;0.0053;0.0045;0.0013;0.0025;0.0001;0.0046;0.0019;0.0001
01-06-12;4;Electricity, gas, water and waste management;0.0242;0.0008;0.0008;0.0014;0.9568;0.0045;0.0021;0.0023;0.0018;0.0002;0.0029;0.0023;0.0
01-06-12;5;Construction;0.0804;0.0022;0.0006;0.0037;0.0004;0.8955;0.0034;0.0018;0.0019;0.0004;0.0066;0.003;0.0001
01-06-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-06-12;7;Transport, communications and information services;0.0362;0.0009;0.0004;0.0013;0.0002;0.003;0.003;0.9455;0.0025;0.0001;0.0047;0.0021;0.0001
01-06-12;8;Financial intermediation;0.0339;0.0027;0.0013;0.0049;0.0001;0.006;0.0119;0.0053;0.913;0.0007;0.0107;0.0094;0.0001
01-06-12;9;Real estate and housing services;0.0326;0.0007;0.0037;0.0022;0.0;0.0156;0.0049;0.0039;0.0034;0.9204;0.008;0.0044;0.0002
01-06-12;10;Business services;0.0608;0.0015;0.0006;0.004;0.0003;0.0062;0.0077;0.0031;0.0031;0.0003;0.9071;0.0052;0.0002
01-06-12;11;Personal services;0.0342;0.0014;0.0001;0.0018;0.0002;0.0031;0.0039;0.0018;0.0027;0.0002;0.0048;0.9456;0.0003
01-06-12;12;Public administration;0.0309;0.0003;0.0001;0.0006;0.0004;0.0007;0.0015;0.0003;0.0008;0.0001;0.0011;0.0028;0.9604
01-07-12;0;Not_Present;0.0;0.1218;0.0087;0.083;0.0047;0.2074;0.2006;0.0673;0.0185;0.0053;0.1725;0.1013;0.009
01-07-12;1;Agriculture, forestry and fishing;0.0715;0.9091;0.0003;0.0027;0.0;0.0046;0.0032;0.0012;0.0016;0.0001;0.0032;0.0023;0.0001
01-07-12;2;Mining;0.019;0.0002;0.9707;0.0009;0.0;0.0024;0.0011;0.0006;0.002;0.0001;0.0022;0.0007;0.0
01-07-12;3;Manufacturing;0.0417;0.0043;0.0004;0.9342;0.0002;0.0048;0.0044;0.0014;0.0022;0.0001;0.0041;0.0022;0.0001
01-07-12;4;Electricity, gas, water and waste management;0.0238;0.001;0.0002;0.001;0.9599;0.0038;0.0013;0.0011;0.0021;0.0;0.0045;0.0011;0.0003
01-07-12;5;Construction;0.0785;0.0019;0.0006;0.0038;0.0004;0.8985;0.0036;0.0016;0.0017;0.0004;0.0065;0.0024;0.0002
01-07-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-07-12;7;Transport, communications and information services;0.0343;0.0009;0.0003;0.0011;0.0002;0.0026;0.0032;0.9493;0.0021;0.0001;0.0039;0.0018;0.0
01-07-12;8;Financial intermediation;0.0323;0.0031;0.0015;0.006;0.0003;0.0065;0.0107;0.0046;0.9148;0.0011;0.0091;0.0098;0.0002
01-07-12;9;Real estate and housing services;0.0312;0.0003;0.0017;0.0019;0.0002;0.0067;0.0045;0.0014;0.0017;0.9413;0.0053;0.0038;0.0
01-07-12;10;Business services;0.0533;0.0019;0.0005;0.0066;0.0003;0.0061;0.0066;0.0035;0.0031;0.0003;0.9118;0.0059;0.0002
01-07-12;11;Personal services;0.0353;0.001;0.0002;0.0015;0.0001;0.0031;0.0031;0.0018;0.0022;0.0002;0.0051;0.9461;0.0003
01-07-12;12;Public administration;0.0247;0.0003;0.0;0.0003;0.0008;0.0013;0.0016;0.0002;0.0005;0.0001;0.0016;0.0026;0.966
01-08-12;0;Not_Present;0.0;0.0867;0.0082;0.0838;0.0059;0.2205;0.2033;0.0671;0.0201;0.0055;0.1679;0.1199;0.011
01-08-12;1;Agriculture, forestry and fishing;0.0744;0.9049;0.0003;0.003;0.0001;0.0057;0.0027;0.0012;0.0019;0.0001;0.0028;0.0028;0.0002
01-08-12;2;Mining;0.0189;0.0003;0.9696;0.0009;0.0002;0.0026;0.0008;0.0008;0.003;0.0001;0.0024;0.0004;0.0
01-08-12;3;Manufacturing;0.0383;0.0015;0.0003;0.94;0.0001;0.0056;0.0038;0.0015;0.003;0.0001;0.004;0.0018;0.0001
01-08-12;4;Electricity, gas, water and waste management;0.0227;0.0002;0.0003;0.0017;0.958;0.0036;0.0013;0.0006;0.0011;0.0003;0.0055;0.0041;0.0005
01-08-12;5;Construction;0.0717;0.0019;0.0006;0.0037;0.0004;0.905;0.0027;0.0017;0.0018;0.0004;0.0072;0.0028;0.0001
01-08-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-08-12;7;Transport, communications and information services;0.0337;0.0009;0.0003;0.0015;0.0005;0.0029;0.0035;0.9479;0.0023;0.0002;0.0038;0.0022;0.0001
01-08-12;8;Financial intermediation;0.0304;0.0021;0.0012;0.0058;0.0004;0.0055;0.0099;0.0047;0.9224;0.0003;0.0092;0.0081;0.0001
01-08-12;9;Real estate and housing services;0.0278;0.001;0.0002;0.0014;0.0002;0.0044;0.0039;0.0012;0.0031;0.9518;0.0027;0.0021;0.0002
01-08-12;10;Business services;0.0516;0.0012;0.0007;0.0032;0.0003;0.0065;0.0065;0.0035;0.0032;0.0002;0.9176;0.0054;0.0001
01-08-12;11;Personal services;0.0345;0.001;0.0002;0.0016;0.0001;0.0031;0.0034;0.0014;0.0031;0.0002;0.0051;0.9459;0.0003
01-08-12;12;Public administration;0.027;0.0006;0.0;0.0011;0.0002;0.0017;0.0014;0.0005;0.0009;0.0;0.0015;0.0021;0.9631
01-09-12;0;Not_Present;0.0;0.1041;0.0083;0.0827;0.0046;0.1937;0.2091;0.0722;0.0203;0.0063;0.1781;0.1075;0.013
01-09-12;1;Agriculture, forestry and fishing;0.0983;0.886;0.0002;0.0024;0.0001;0.0036;0.0025;0.0012;0.001;0.0002;0.0022;0.0021;0.0002
01-09-12;2;Mining;0.0225;0.0004;0.9679;0.0011;0.0001;0.0022;0.0013;0.0007;0.0013;0.0002;0.0017;0.0006;0.0
01-09-12;3;Manufacturing;0.0432;0.0015;0.0003;0.9386;0.0002;0.0043;0.0037;0.0011;0.0019;0.0001;0.0032;0.0018;0.0001
01-09-12;4;Electricity, gas, water and waste management;0.0323;0.0003;0.0005;0.0012;0.9549;0.0022;0.0019;0.0011;0.0012;0.0002;0.0031;0.0011;0.0002
01-09-12;5;Construction;0.0814;0.0013;0.0007;0.0028;0.0003;0.9008;0.002;0.0014;0.0014;0.0002;0.0055;0.0022;0.0002
01-09-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-09-12;7;Transport, communications and information services;0.0371;0.0007;0.0002;0.0011;0.0002;0.0023;0.0027;0.9485;0.0017;0.0002;0.0032;0.0021;0.0001
01-09-12;8;Financial intermediation;0.0345;0.0023;0.0014;0.0057;0.0005;0.0051;0.0099;0.0051;0.9165;0.0005;0.0083;0.0098;0.0002
01-09-12;9;Real estate and housing services;0.0258;0.0002;0.0;0.0005;0.0003;0.004;0.0034;0.0012;0.0022;0.9542;0.0037;0.0045;0.0
01-09-12;10;Business services;0.0592;0.0013;0.0006;0.003;0.0003;0.005;0.0053;0.0032;0.0024;0.0003;0.9136;0.0056;0.0001
01-09-12;11;Personal services;0.0358;0.001;0.0001;0.0012;0.0002;0.0026;0.003;0.0013;0.0021;0.0001;0.0052;0.9471;0.0003
01-09-12;12;Public administration;0.025;0.0002;0.0002;0.0005;0.0003;0.0014;0.0011;0.0003;0.0003;0.0001;0.0017;0.0076;0.9615
01-10-12;0;Not_Present;0.0;0.1555;0.0072;0.0878;0.0039;0.2136;0.1862;0.0619;0.016;0.0047;0.167;0.0889;0.0072
01-10-12;1;Agriculture, forestry and fishing;0.0645;0.916;0.0001;0.0033;0.0002;0.0045;0.0036;0.001;0.0013;0.0001;0.0032;0.0021;0.0001
01-10-12;2;Mining;0.0212;0.0009;0.9661;0.0005;0.0001;0.0034;0.0014;0.0009;0.0026;0.0002;0.0022;0.0007;0.0
01-10-12;3;Manufacturing;0.0374;0.0027;0.0003;0.9406;0.0001;0.0057;0.0037;0.0015;0.0019;0.0001;0.004;0.0019;0.0001
01-10-12;4;Electricity, gas, water and waste management;0.0265;0.0012;0.0006;0.0015;0.9528;0.0057;0.0017;0.0012;0.0023;0.0;0.004;0.002;0.0003
01-10-12;5;Construction;0.0702;0.0027;0.0004;0.0033;0.0004;0.9053;0.0034;0.0019;0.0018;0.0004;0.0074;0.0027;0.0001
01-10-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-10-12;7;Transport, communications and information services;0.0302;0.0011;0.0003;0.0016;0.0001;0.0031;0.0033;0.9521;0.0022;0.0001;0.0037;0.0021;0.0001
01-10-12;8;Financial intermediation;0.0276;0.0019;0.0006;0.0054;0.0003;0.0042;0.0069;0.0032;0.9341;0.0005;0.0077;0.0074;0.0002
01-10-12;9;Real estate and housing services;0.0305;0.0005;0.0;0.0022;0.0002;0.0048;0.0033;0.0008;0.0023;0.9477;0.0028;0.0048;0.0
01-10-12;10;Business services;0.049;0.0016;0.0007;0.0032;0.0003;0.0071;0.0062;0.0027;0.003;0.0003;0.921;0.0047;0.0001
01-10-12;11;Personal services;0.0307;0.0014;0.0001;0.0013;0.0001;0.0029;0.0034;0.0014;0.0027;0.0001;0.0047;0.9509;0.0003
01-10-12;12;Public administration;0.0264;0.0016;0.0;0.0007;0.0001;0.002;0.0005;0.0004;0.0012;0.0;0.0028;0.0024;0.9619
01-11-12;0;Not_Present;0.0;0.2175;0.0061;0.0718;0.004;0.1722;0.2029;0.0606;0.0158;0.0048;0.1556;0.0814;0.0071
01-11-12;1;Agriculture, forestry and fishing;0.0547;0.9249;0.0002;0.0023;0.0001;0.005;0.004;0.0014;0.0011;0.0001;0.0038;0.0025;0.0001
01-11-12;2;Mining;0.0213;0.0007;0.9635;0.0007;0.0003;0.0063;0.0013;0.0008;0.0013;0.0001;0.0025;0.0011;0.0
01-11-12;3;Manufacturing;0.0354;0.0036;0.0005;0.9411;0.0002;0.0056;0.0043;0.0015;0.0017;0.0;0.0043;0.0018;0.0001
01-11-12;4;Electricity, gas, water and waste management;0.0274;0.0025;0.0;0.0011;0.9554;0.0054;0.0018;0.0011;0.002;0.0;0.0023;0.0011;0.0
01-11-12;5;Construction;0.0748;0.0041;0.0004;0.0034;0.0003;0.8998;0.0037;0.002;0.0018;0.0004;0.0066;0.0025;0.0001
01-11-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-11-12;7;Transport, communications and information services;0.033;0.0014;0.0003;0.0015;0.0001;0.0033;0.003;0.9489;0.0021;0.0001;0.0042;0.002;0.0001
01-11-12;8;Financial intermediation;0.0293;0.0023;0.0012;0.0051;0.0004;0.0058;0.01;0.0044;0.9225;0.0007;0.0087;0.0093;0.0004
01-11-12;9;Real estate and housing services;0.0266;0.0007;0.0;0.0013;0.0;0.0056;0.0028;0.001;0.0033;0.9517;0.0044;0.0026;0.0
01-11-12;10;Business services;0.0522;0.0022;0.0004;0.0033;0.0002;0.0066;0.0073;0.0033;0.0026;0.0003;0.9172;0.0043;0.0002
01-11-12;11;Personal services;0.0315;0.0016;0.0001;0.0015;0.0001;0.0029;0.0036;0.0014;0.0025;0.0002;0.0049;0.9495;0.0003
01-11-12;12;Public administration;0.0325;0.0025;0.0;0.0006;0.0002;0.0021;0.0013;0.0003;0.0013;0.0;0.0025;0.0036;0.953
01-12-12;0;Not_Present;0.0;0.1878;0.0058;0.0719;0.0034;0.1351;0.2367;0.0609;0.0149;0.0046;0.1894;0.0804;0.0091
01-12-12;1;Agriculture, forestry and fishing;0.0741;0.9047;0.0002;0.0027;0.0;0.0041;0.0049;0.002;0.0008;0.0002;0.0041;0.0021;0.0001
01-12-12;2;Mining;0.0216;0.001;0.9701;0.0007;0.0;0.0026;0.0013;0.001;0.0003;0.0001;0.0013;0.0002;0.0
01-12-12;3;Manufacturing;0.0374;0.0036;0.0002;0.9442;0.0002;0.0041;0.0034;0.0015;0.0002;0.0;0.004;0.0012;0.0001
01-12-12;4;Electricity, gas, water and waste management;0.0285;0.0015;0.0002;0.0011;0.9587;0.0043;0.0008;0.0011;0.0005;0.0002;0.0024;0.0006;0.0003
01-12-12;5;Construction;0.0794;0.0044;0.0005;0.003;0.0004;0.8984;0.0031;0.0018;0.0004;0.0004;0.0065;0.0017;0.0001
01-12-12;6;Wholesale and retail trade;;;;;;;;;;;;;
01-12-12;7;Transport, communications and information services;0.0335;0.0014;0.0002;0.0018;0.0002;0.0028;0.0029;0.9518;0.0005;0.0001;0.0037;0.0012;0.0
01-12-12;8;Financial intermediation;0.0276;0.0024;0.0005;0.0041;0.0006;0.0052;0.0091;0.0045;0.9291;0.0004;0.0083;0.0077;0.0005
01-12-12;9;Real estate and housing services;0.0307;0.0019;0.0;0.0015;0.0;0.0037;0.0045;0.001;0.0006;0.9503;0.0034;0.0024;0.0
01-12-12;10;Business services;0.0531;0.0023;0.0005;0.003;0.0002;0.0049;0.0072;0.003;0.0013;0.0003;0.9205;0.0036;0.0002
01-12-12;11;Personal services;0.0411;0.0019;0.0001;0.0016;0.0001;0.0021;0.0038;0.0016;0.0006;0.0002;0.0048;0.9418;0.0002
01-12-12;12;Public administration;0.0385;0.0021;0.0;0.0005;0.0001;0.001;0.0013;0.0005;0.0001;0.0001;0.0009;0.0017;0.9532
01-01-13;0;Not_Present;0.0;0.184;0.006;0.0829;0.0047;0.1806;0.1905;0.061;0.0145;0.005;0.1692;0.0913;0.0103
01-01-13;1;Agriculture, forestry and fishing;0.1313;0.84;0.0002;0.005;0.0003;0.0069;0.0062;0.002;0.0003;0.0001;0.005;0.0024;0.0003
01-01-13;2;Mining;0.0256;0.0006;0.9639;0.0013;0.0001;0.0032;0.001;0.0012;0.0001;0.0;0.0026;0.0003;0.0001
01-01-13;3;Manufacturing;0.0475;0.0031;0.0003;0.9306;0.0003;0.0056;0.0051;0.0015;0.0003;0.0002;0.0045;0.001;0.0
01-01-13;4;Electricity, gas, water and waste management;0.0265;0.0017;0.0005;0.0012;0.9524;0.0061;0.0017;0.003;0.0008;0.0;0.0047;0.0009;0.0005
01-01-13;5;Construction;0.091;0.004;0.0006;0.0036;0.0004;0.8837;0.0032;0.0022;0.0003;0.0006;0.0081;0.002;0.0002
01-01-13;6;Wholesale and retail trade;;;;;;;;;;;;;
01-01-13;7;Transport, communications and information services;0.0427;0.0022;0.0001;0.0015;0.0003;0.0032;0.0031;0.9391;0.0008;0.0001;0.0054;0.0014;0.0001
01-01-13;8;Financial intermediation;0.0271;0.0014;0.0001;0.0011;0.0002;0.0023;0.003;0.0017;0.9557;0.0001;0.0043;0.0029;0.0001
